    DEPTH     CALD       TEND       CORR        DEN       NPHI        GRR        SPR       CALR       TENR       RILD       RILM       RFOC       TENS         DT
  115.5000    13.7780    -0.0073     0.0725     2.4352     0.2449    79.1080   -37.8583  -999.2500   -54.2169    12.1760     8.3721     8.8167   -41.0397   113.0264
  116.0000    13.8100    -1.1025     0.1286     2.4391     0.2389    77.9125   -38.7751  -999.2500   -54.2169    11.5184     7.9130     8.3394   -41.9986   112.3424
  116.5000    13.8569     5.2985     0.1316     2.4484     0.2331    77.0192   -39.6598  -999.2500   -54.2169    11.2030     7.6503     7.7838   -35.2438   111.8830
  117.0000    13.9038     3.9295     0.1258     2.4515     0.2340    78.5417   -40.4093  -999.2500   -54.2169    10.8963     7.5972     7.7305   -28.9238   111.8726
  117.5000    13.9656     2.8342     0.1230     2.4538     0.2424    79.7598   -40.8589  -999.2500   -54.2169    10.7460     7.5969     7.7311   -44.8750   111.8623
  118.0000    14.0126     1.7390     0.1263     2.4584     0.2576    79.8150   -41.0059  -999.2500   -54.2169    10.7460     7.6495     7.7854   -53.3077   111.7771
  118.5000    14.0599     0.6438     0.1281     2.4548     0.2552    77.8914   -41.1537  -999.2500   -54.0914    10.8209     7.7025     7.8401   -54.2665   111.6920
  119.0000    14.0918    -0.4515     0.1283     2.4436     0.2332    76.7773   -41.3007  -999.2500   -46.6867    11.0486     7.7022     7.8952   -47.7515   111.7591
  119.5000    14.0939    -1.5467     0.1331     2.4272     0.2203    76.7916   -41.4492  -999.2500   -54.2169    11.4387     7.8094     8.0059   -48.7294   111.9707
  120.0000    14.1109     4.8543     0.1378     2.4176     0.2262    75.5963   -41.7475  -999.2500   -46.6867    12.1760     8.0286     8.1182   -34.7214   112.5592
  120.5000    14.1127     3.7481     0.1441     2.4140     0.2490    74.4011   -42.0452  -999.2500   -46.6867    13.0512     8.3692     8.1753   -35.7250   113.0728
  121.0000    14.1299     2.6237     0.1460     2.4156     0.2559    74.4153   -42.3896  -999.2500   -54.2169    13.7009     8.6640     8.3476   -36.8787   113.3623
  121.5000    14.1318     9.0649     0.1521     2.4248     0.2659    73.5189   -43.0929  -999.2500   -54.2169    14.5841     8.8458     8.6425   -52.7852   112.9773
  122.0000    14.1340     7.6958     0.1554     2.4359     0.2615    72.3265   -43.6925  -999.2500   -54.2169    15.4168     8.9689     8.9478   -53.7440   111.6945
  122.5000    14.1360    14.3707     0.1512     2.4648     0.2498    71.4329   -44.4426  -999.2500   -54.2169    15.6323     8.8451     9.1448   -54.7029   109.0868
  123.0000    14.1381    13.0016     0.1364     2.4725     0.2407    70.8410   -45.6446  -999.2500   -54.2169    15.7499     8.6029     9.4593   -55.6617   105.4940
  123.5000    14.1556    19.6764     0.1051     2.4733     0.2356    75.0785   -47.1470  -999.2500   -54.2169    15.1050     8.1953     9.6586   -41.4331   104.0284
  124.0000    14.1576    18.3658     0.1038     2.4697     0.2313    80.5197   -48.3490  -999.2500   -54.2169    14.5879     7.9159     9.5925   -34.9181   104.3153
  124.5000    14.1895    17.2122     0.1161     2.4736     0.2286    88.6759   -49.2497  -999.2500   -54.2169    13.9910     7.5356     9.0526   -36.1166   106.4008
  125.0000    14.2215    16.1169     0.1389     2.4767     0.2288    91.7067   -49.8493  -999.2500   -54.2169    13.3258     7.2837     8.2373   -37.0754   108.3366
  125.5000    14.2534    14.9925     0.1453     2.4798     0.2315    92.9248   -50.3047  -999.2500   -61.7470    12.4302     7.0843     7.9023   -30.3207   109.6736
  126.0000    14.2854    13.6527     0.1303     2.4777     0.2456    93.5366   -50.7465  -999.2500   -54.2169    11.7573     6.8904     7.6867   -31.5192   111.6842
  126.5000    14.3322     5.2474     0.1261     2.4621     0.2450    91.1376   -51.0455  -999.2500   -61.7470    11.0438     6.7922     7.4743   -24.9626   112.7966
  127.0000    14.3492     3.9659     0.1355     2.4471     0.2365    88.6335   -51.3439  -999.2500   -61.7470    10.5187     6.6552     7.3746   -18.4604   113.3851
  127.5000    14.3513     2.8707     0.1522     2.4443     0.2355    85.1301   -51.9427  -999.2500   -61.2069    10.0698     6.5181     7.3242   -19.4480   113.6742
  128.0000    14.3683     1.7755     0.1585     2.4422     0.2358    82.4265   -52.5422  -999.2500   -60.4261     9.6753     6.4729     7.3757   -20.4068   113.3645
  128.5000    14.3704     0.7496     0.1212     2.4356     0.2360    81.8317   -53.1418  -999.2500   -59.6453     9.5406     6.3395     7.3762   -28.8490   112.7554
  129.0000    14.3574    -0.4150     0.1124     2.4282     0.2393    83.1071   -53.7413  -999.2500   -58.8646     9.2782     6.2088     7.3768   -29.8206   113.0444
  129.5000    14.3746    -1.5102     0.1202     2.4245     0.2474    85.1785   -54.6414  -999.2500   -58.0838     9.0180     6.0808     7.1756   -31.8879   113.4832
  130.0000    14.3770   -14.1177     0.1400     2.4262     0.2590    84.5865   -55.2409  -999.2500   -57.3030     8.6535     5.8330     6.9797   -39.4294   114.2214
  130.5000    14.3788   -18.7406     0.1042     2.4278     0.2620    84.8996   -56.0126  -999.2500   -56.5222     8.4154     5.6733     6.8367   -32.9144   115.3338
  131.0000    14.3809   -27.5585     0.0909     2.4257     0.2638    86.1196   -56.7412  -999.2500   -55.7414     8.1839     5.6287     6.7430   -18.6858   115.8513
  131.5000    14.3831   -28.6537     0.0989     2.4273     0.2688    87.6402   -57.1894  -999.2500   -54.9606     7.9038     5.5562     6.6507   -12.1708   116.0617
  132.0000    14.3702   -29.7489     0.1064     2.4304     0.2739    88.5565   -57.4878  -999.2500   -54.2169     7.6329     5.5947     6.3803   -13.3693   115.9631
  132.5000    14.3722   -30.8442     0.1007     2.4336     0.2735    89.4729   -57.6355  -999.2500   -54.4740     7.5267     5.6725     6.3366   -21.8020   115.5893
  133.0000    14.3743   -24.1693     0.1055     2.4377     0.2696    90.1016   -57.6320  -999.2500   -54.7195     7.6309     5.6934     6.2933   -30.2346   115.2048
  133.5000    14.3763   -25.5384     0.1162     2.4406     0.2596    87.3869   -57.6291  -999.2500   -54.9650     7.8447     5.7913     6.2938   -23.7196   114.8202
  134.0000    14.3635   -19.1373     0.1270     2.4400     0.2473    85.2839   -57.6262  -999.2500   -55.2105     8.1863     5.8314     6.3821   -17.2046   114.7350
  134.5000    14.3656   -12.7363     0.1287     2.4356     0.2448    84.3903   -57.6234  -999.2500   -55.4560     8.4063     5.9126     6.4715   -25.6372   114.7247
  135.0000    14.3680   -13.8681     0.1290     2.4342     0.2481    83.1979   -57.6205  -999.2500   -55.7015     8.4049     5.9535     6.5684   -26.5961   114.7144
  135.5000    14.3700   -22.6969     0.1262     2.4433     0.2517    81.2760   -57.6169  -999.2500   -55.9470     8.4038     5.8713     6.7473   -27.5549   114.7815
  136.0000    14.3719   -31.2883     0.1130     2.4510     0.2463    77.7936   -57.7654  -999.2500   -56.1926     8.2869     5.7903     6.8419   -21.0399   114.9931
  136.5000    14.3740   -39.8798     0.1149     2.4564     0.2303    79.6150   -57.9131  -999.2500   -56.4381     8.1713     5.6709     6.7482   -14.4992   115.2822
  137.0000    14.3763   -40.9750     0.1300     2.4587     0.2266    83.2463   -58.2108  -999.2500   -56.6836     8.0019     5.5927     6.3324   -15.4836   115.5713
  137.5000    14.3782   -42.0703     0.1242     2.4551     0.2326    85.6712   -58.5091  -999.2500   -56.9291     7.8360     5.4396     6.0408   -23.9163   116.0100
  138.0000    14.3653   -35.3955     0.1215     2.4522     0.2445    84.4757   -59.1079  -999.2500   -57.1746     7.6735     5.3645     5.9579   -39.8356   116.4488
  138.5000    14.3525   -21.7720     0.1278     2.4494     0.2508    85.6966   -59.4824  -999.2500   -57.4201     7.5143     5.2905     5.9999   -40.8072   116.9625
  139.0000    14.3546   -15.3673     0.1220     2.4473     0.2511    86.6139   -60.0065  -999.2500   -57.6656     7.3074     5.2175     6.0840   -41.7788   117.0270
  139.5000    14.3567   -16.4662     0.1088     2.4384     0.2504    86.9270   -60.4548  -999.2500   -57.9111     7.3065     5.2173     6.0845   -42.9389   116.7116
  140.0000    14.3436   -10.0652     0.0955     2.4317     0.2351    84.8267   -60.9037  -999.2500   -58.1566     7.3055     5.2171     6.0849   -43.8978   116.3872
  140.5000    14.3461   -18.9305     0.0988     2.4273     0.2347    84.5365   -61.2021  -999.2500   -58.4021     7.4094     5.2170     6.0853   -44.8566   116.2449
  141.0000    14.3480   -20.0257     0.1125     2.4327     0.2426    85.4557   -61.5004  -999.2500   -58.6476     7.7203     5.2677     6.0431   -45.8154   116.2346
  141.5000    14.3502   -28.4858     0.1368     2.4381     0.2545    85.1626   -61.7980  -999.2500   -58.8931     7.9369     5.2906     5.9197   -54.2480   115.9997
  142.0000    14.3626   -22.2162     0.1386     2.4442     0.2478    84.5732   -61.7952  -999.2500   -59.1386     8.3887     5.4757     6.1289   -40.2592   115.2409
  142.5000    14.3693   -23.3114     0.1314     2.4354     0.2367    81.1262   -61.7916  -999.2500   -59.3841     8.8665     5.7080     6.4340   -41.2180   113.6587
  143.0000    14.3564   -16.8666     0.1151     2.4242     0.2363    75.5494   -61.7887  -999.2500   -59.6296     9.3712     5.9091     6.8485   -49.6507   111.7023
  143.5000    14.3584    -3.0131     0.0928     2.4190     0.2453    72.5442   -61.7859  -999.2500   -59.8751     9.6337     6.0330     7.2899   -50.6095   108.6980
  144.0000    14.3605     3.3879     0.0855     2.4169     0.2465    70.4439   -61.7830  -999.2500   -60.1206     9.7674     6.1170     7.2904   -51.5683   106.4421
  144.5000    14.3630     2.2489     0.0873     2.4246     0.2347    70.1537   -61.7801  -999.2500   -60.3661     9.6312     5.9909     7.0915   -44.8136   104.9348
  145.0000    14.3800     0.9236     0.0906     2.4300     0.2229    69.2601   -61.4754  -999.2500   -60.6117     9.4884     5.8269     6.8031   -31.0644   105.0767
  145.5000    14.3970    -0.1716     0.0968     2.4331     0.2171    69.8776   -61.4725  -999.2500   -60.8572     9.2356     5.7465     6.1746   -24.5142   107.4590
  146.0000    14.4289    -8.7631     0.1046     2.4340     0.2166    73.5089   -61.4696  -999.2500   -61.1027     8.9816     5.7066     6.0062   -18.0120   109.0206
  146.5000    14.5057    -9.8583     0.1048     2.4236     0.2336    76.5369   -61.4668  -999.2500   -61.3482     8.8566     5.7860     6.0065   -18.9931   112.2288
  147.0000    14.5526   -25.9460     0.0943     2.4132     0.2585    75.0429   -61.3022  -999.2500   -61.5937     8.8554     5.8261     6.0487   -27.4290   112.5179
  147.5000    14.6144   -34.5375     0.0814     2.4051     0.2714    74.4481   -61.1591  -999.2500   -61.3451     8.9780     5.9073     6.1762   -43.3483   112.2804
  148.0000    14.6165   -35.6327     0.0741     2.4029     0.2575    73.5574   -60.8551  -999.2500   -60.2748     9.0391     5.9895     6.2629   -44.3199   111.8912
  148.5000    14.6185   -44.2279     0.0789     2.4046     0.2500    73.2671   -60.8522  -999.2500   -59.2045     9.1011     6.0729     6.2633   -52.7653   111.2430
  149.0000    14.6206   -37.8232     0.1061     2.4098     0.2463    72.6752   -60.5481  -999.2500   -58.1342     9.2911     6.1574     6.3073   -53.9223   109.1058
  149.5000    14.6077   -31.4222     0.1304     2.4289     0.2460    72.3877   -60.5452  -999.2500   -57.0639     9.4267     6.2432     6.4402   -54.8811   105.8020
  150.0000    14.6102   -17.5249     0.1547     2.4448     0.2483    72.0946   -60.3911  -999.2500   -55.9936     9.5498     6.3300     6.6218   -48.1272   102.5900
  150.5000    14.6122   -11.3977     0.1609     2.4494     0.2471    72.4105   -60.2376  -999.2500   -54.9233     9.4825     6.3298     6.7613   -49.3131    98.8074
  151.0000    14.6143   -34.9086     0.1672     2.4375     0.2399    73.9065   -60.2348  -999.2500   -54.2169     9.4157     6.1993     6.4855   -42.5507    99.8572
  151.5000    14.6163   -28.9355     0.1704     2.4362     0.2335    75.1322   -60.2319  -999.2500   -54.2169     9.2205     6.0296     6.2646   -43.7366   103.5146
  152.0000    14.6029   -30.2350     0.1377     2.4355     0.2362    77.2247   -60.2511  -999.2500   -54.2169     8.8429     5.8241     6.0933   -52.1591   108.8936
  152.5000    14.5900   -38.9857     0.1229     2.4334     0.2386    78.7330   -60.3100  -999.2500   -54.2169     8.4188     5.6255     5.9679   -60.5816   112.0271
  153.0000    14.5800   -40.2549     0.1247     2.4268     0.2385    75.7164   -60.3689  -999.2500   -54.2169     7.8666     5.4337     5.8858   -61.5303   113.1396
  153.5000    14.5831   -41.5292     0.1218     2.4216     0.2403    75.1131   -60.2302  -999.2500   -54.2169     7.6517     5.2123     5.8451   -62.4813   113.5811
  154.0000    14.5856   -35.2530     0.1158     2.4179     0.2538    75.7164   -60.6805  -999.2500   -54.2169     7.5467     5.1403     5.8048   -63.4529   113.9425
  154.5000    14.5881   -36.8211     0.1106     2.4159     0.2594    76.3198   -60.9803  -999.2500   -54.2169     7.5473     5.1047     5.7249   -56.9024   114.3069
  155.0000    14.5906   -38.0756     0.1109     2.4198     0.2431    73.3032   -60.9789  -999.2500   -61.7470     7.6533     5.3582     5.6071   -50.3773   114.2963
  155.5000    14.5931   -39.3301     0.1156     2.4192     0.2386    70.8838   -60.9771  -999.2500   -62.1695     7.7608     5.5855     5.6071   -43.8521   114.2764
  156.0000    14.5956   -40.5846     0.1143     2.4110     0.2572    69.0799   -60.9757  -999.2500   -63.1471     7.9798     5.7823     5.6853   -52.5118   113.5150
  156.5000    14.5981   -41.8391     0.1147     2.3969     0.2635    72.3982   -60.9743  -999.2500   -64.1247     8.2052     5.9460     5.8048   -53.4605   113.4397
  157.0000    14.5856   -42.9535     0.1149     2.3977     0.2601    76.0181   -60.6716  -999.2500   -65.1024     8.4367     6.0693     6.1357   -54.4091   113.7289
  157.5000    14.5732   -44.2279     0.1092     2.4009     0.2469    79.9397   -60.6702  -999.2500   -66.0800     8.6148     5.9855     6.3081   -55.3578   114.0181
  158.0000    14.5607   -45.6026     0.0809     2.4033     0.2570    78.4314   -60.6684  -999.2500   -67.0576     8.7974     5.8217     6.3962   -63.7803   114.1601
  158.5000    14.5638   -46.8571     0.0902     2.4049     0.2684    77.2247   -60.6670  -999.2500   -68.0353     8.9203     5.7813     6.2213   -64.7290   113.9227
  159.0000    14.5663   -48.1116     0.1010     2.4058     0.2642    76.0181   -60.6656  -999.2500   -69.0129     9.0454     5.6621     5.9267   -73.7174   113.5383
  159.5000    14.5688   -49.3661     0.1148     2.4050     0.2543    75.1131   -60.6642  -999.2500   -69.9905     8.7983     5.6619     5.8048   -74.1405   112.9292
  160.0000    14.5558   -50.5997     0.1135     2.3991     0.2413    75.4148   -60.5118  -999.2500   -70.9682     8.5581     5.6617     5.7647   -75.2860   112.0956
  160.5000    14.5589   -51.8751     0.1078     2.3979     0.2424    78.4314   -60.3599  -999.2500   -71.9458     8.2097     5.6224     5.7647   -68.5237   111.7088
  161.0000    14.5614   -53.1484     0.1171     2.4003     0.2400    81.4480   -60.3583  -999.2500   -72.9234     8.0970     5.6222     5.8858   -69.7095   111.3917
  161.5000    14.5483   -54.4228     0.1173     2.4019     0.2363    83.2579   -60.3569  -999.2500   -73.9011     8.0976     5.6220     5.9679   -70.6582   110.8648
  162.0000    14.5358   -55.6971     0.1128     2.4035     0.2360    82.3529   -60.3551  -999.2500   -74.8787     8.0421     5.6218     6.0933   -71.6069   109.2827
  162.5000    14.5091   -49.7105     0.1058     2.4052     0.2426    81.7496   -60.5043  -999.2500   -75.8563     7.9870     5.6608     6.1357   -72.5556   109.1976
  163.0000    14.5116   -50.9650     0.1002     2.4083     0.2446    82.6546   -60.6538  -999.2500   -76.8340     7.9877     5.6605     6.0933   -73.5042   109.4868
  163.5000    14.4991   -44.4096     0.0989     2.4114     0.2398    82.0513   -60.6521  -999.2500   -77.8116     7.9882     5.6603     5.9679   -74.4529   110.0754
  164.0000    14.4717   -38.1678     0.0962     2.4161     0.2406    78.5119   -60.8621  -999.2500   -78.7892     7.8786     5.7392     5.8048   -82.8849   111.1879
  164.5000    14.4593   -47.2322     0.0965     2.4192     0.2472    70.8899   -60.9503  -999.2500   -79.7668     7.8791     5.6599     5.8457   -61.4026   110.8034
  165.0000    14.4468   -48.4867     0.0997     2.4171     0.2496    68.7783   -61.0996  -999.2500   -80.7445     7.7710     5.6597     6.0512   -40.1669   110.3441
  165.5000    14.4350   -49.7412     0.1060     2.4127     0.2470    67.5716   -61.2488  -999.2500   -81.7221     7.8803     5.6596     6.0933   -33.4045   108.3877
  166.0000    14.4219   -50.9957     0.1138     2.3961     0.2459    67.2700   -61.2470  -999.2500   -82.6997     7.9910     5.6594     6.0094   -34.5904   108.1527
  166.5000    14.4101   -52.1739     0.1200     2.3789     0.2483    67.5716   -61.2455  -999.2500   -83.6774     8.2737     5.7382     5.8858   -35.5391   109.1880
  167.0000    14.3827   -53.5047     0.1143     2.3762     0.2494    68.1750   -61.2438  -999.2500   -84.1256     8.5756     5.8585     5.9679   -36.4877   109.1030
  167.5000    14.3553   -47.2630     0.1071     2.3802     0.2524    69.3816   -61.0918  -999.2500   -83.4738     8.8083     5.9401     6.0512   -44.9102   108.0448
