   DEPTH        DT	   GR 	      ILD 	NPHI	   RHOB
  3048.800    69.8504    31.0382     3.0014    12.9477     2.5959 
  3049.000    71.3084    36.1527     3.0506    15.4733     2.5947 
  3049.200    74.9116    45.5989     3.0359    18.1227     2.5759 
  3049.400    77.0770    48.1603     2.8272    17.8985     2.5595 
  3049.600    76.5188    45.0658     2.5296    16.2370     2.5588 
  3049.800    75.9172    45.7469     2.3802    15.7537     2.5605 
  3050.000    77.3032    55.5230     2.4404    17.8269     2.5519 
  3050.200    78.7661    61.6991     2.6047    19.3629     2.5482 
  3050.400    77.9938    55.5386     2.7389    17.9174     2.5651 
  3050.600    74.4697    44.8870     2.8008    15.1750     2.5917 
  3050.800    70.2671    36.3618     2.8291    12.2550     2.6086 
  3051.000    68.7942    31.2622     2.8451    10.2050     2.6157 
  3051.200    71.0020    35.5260     2.8852    12.2010     2.6040 
  3051.400    75.1907    48.2549     2.9217    17.5412     2.5777 
  3051.600    77.7936    55.1597     2.8771    19.6444     2.5666 
  3051.800    77.7033    52.4269     2.8436    17.7803     2.5723 
  3052.000    75.3313    44.8334     2.8888    15.2425     2.5799 
  3052.200    72.1475    37.2491     2.8514    13.6106     2.5873 
  3052.400    70.0026    34.7007     2.6883    13.5425     2.5915 
  3052.600    71.3658    42.0510     2.5012    15.1508     2.5853 
  3052.800    76.7614    54.1281     2.3988    17.5507     2.5716 
  3053.000    82.7088    63.7601     2.3593    20.8449     2.5515 
  3053.200    84.6002    64.7388     2.3235    21.5741     2.5412 
  3053.400    80.9949    55.8653     2.3302    17.3822     2.5584 
  3053.600    75.6844    46.0868     2.4964    13.5654     2.5823 
  3053.800    72.0020    40.9151     2.8497    13.0498     2.5914 
  3054.000    70.9245    37.8751     3.2190    13.1032     2.5944 
  3054.200    70.6256    34.7440     3.4764    12.5419     2.6002 
  3054.400    70.2400    32.0687     3.6269    12.3416     2.5977 
  3054.600    69.7274    30.9718     3.7365    12.2504     2.5826 
  3054.800    68.9880    31.0432     3.8165    11.7174     2.5740 
  3055.000    68.0686    30.4641     3.9143    10.8962     2.5787 
  3055.200    67.3186    29.4737     3.9971    10.3771     2.5871 
  3055.400    67.0591    29.8191     4.0107    10.1955     2.5938 
  3055.600    67.5430    30.6886     3.9866    10.4336     2.5996 
  3055.800    68.4570    31.9933     3.8212    11.4841     2.5953 
  3056.000    69.2323    34.5518     3.5754    12.0179     2.5869 
  3056.200    70.4456    39.2059     3.3777    12.3757     2.5846 
  3056.400    72.4750    44.4463     3.2774    14.4175     2.5770 
