   DEPTH	DT	   GR	      ILD	NPHI	    RHOB
  3017.800    94.0586    86.1406     2.2480    27.8633     2.3277 
  3018.000    94.1445    85.6953     2.1438    26.7539     2.3342 
  3018.200    95.3945    82.4688     2.0627    26.2461     2.3533 
  3018.400    97.4219    79.3984     2.0083    26.1743     2.3684 
  3018.600    99.6602    78.5898     2.0100    26.4507     2.3719 
  3018.800   101.1953    80.5469     2.0725    26.3828     2.3823 
  3019.000   101.3867    82.9688     2.1121    26.4258     2.3916 
  3019.200   100.5781    82.7305     2.1316    28.0625     2.3762 
  3019.400    99.2773    80.1406     2.1997    30.0547     2.3447 
  3019.600    98.7859    78.5820     2.3218    31.6406     2.3142 
  3019.800    99.4219    81.3008     2.4675    32.6523     2.3052 
  3020.000   100.7148    89.3750     2.5627    32.7227     2.3279 
  3020.200   101.3625    92.4036     2.5739    32.0859     2.3435 
  3020.400   101.4871    92.7148     2.5288    30.7891     2.3475 
  3020.600   101.1550    96.4766     2.4246    29.8750     2.3416 
  3020.800   101.0547    99.6289     2.2930    29.4609     2.3288 
  3021.000   100.6719    99.3789     2.1736    29.2021     2.3222 
  3021.200    99.9375    96.5508     2.0879    28.9883     2.3369 
  3021.400    98.5625    95.0352     2.0776    28.4023     2.3565 
  3021.600    95.3594    97.2031     2.1523    28.3008     2.3641 
  3021.800    92.5195    97.0625     2.2876    29.6094     2.3629 
  3022.000    91.6924    89.1875     2.4844    31.0742     2.3523 
  3022.200    92.6094    82.5625     2.8633    31.9219     2.3315 
  3022.400    93.4497    79.4414     3.3398    31.8889     2.3110 
  3022.600    93.3372    80.9102     3.6199    31.8408     2.3107 
  3022.800    93.4785    84.5273     3.7217    31.3906     2.3264 
  3023.000    93.8672    87.9258     3.7764    29.5859     2.3422 
  3023.200    94.9844    88.0469     3.7947    27.7031     2.3531 
  3023.400    95.3477    85.5898     3.7090    27.1943     2.3616 
  3023.600    94.3008    82.8203     3.5664    26.7812     2.3595 
  3023.800    93.0273    80.9023     3.4146    25.4141     2.3608 
  3024.000    92.6914    80.2609     3.3137    24.5742     2.3658 
  3024.200    93.7227    80.6992     3.2695    24.5398     2.3607 
  3024.400    94.6055    79.7539     3.3157    25.0273     2.3489 
  3024.600    94.0820    74.9375     3.5042    25.2974     2.3464 
  3024.800    93.6660    68.6250     3.8164    25.7852     2.3487 
  3025.000    93.0625    63.1602     4.2539    27.1133     2.3509 
  3025.200    89.5625    60.6680     4.7852    27.8818     2.3479 
  3025.400    82.0625    60.6992     5.2695    27.5938     2.3419 
  3025.600    74.1016    59.0391     5.6445    26.6914     2.3439 
  3025.800    71.9844    55.6562     5.8938    24.4414     2.3621 
  3026.000    77.9375    54.5247     5.8962    20.8516     2.3894 
  3026.200    88.7500    56.8789     5.6445    15.7500     2.4299 
  3026.400    96.0742    61.8477     5.3242    12.5547     2.4628 
  3026.600    97.8853    65.3008     5.0000    15.1250     2.4524 
  3026.800    96.4688    67.4609     4.7529    20.8125     2.4160 
  3027.000    95.7656    67.9883     4.6953    24.9766     2.3584 
  3027.200    99.1250    65.6562     4.7607    26.5352     2.3040 
  3027.400   105.0625    62.0664     4.9434    27.0586     2.2705 
  3027.600   108.1914    59.4175     5.1660    27.2695     2.2582 
  3027.800   106.1602    61.3750     5.3176    27.7891     2.2407 
  3028.000   102.3867    68.0000     5.3632    29.2891     2.1914 
  3028.200    98.8125    73.5938     5.3403    30.5664     2.1330 
  3028.400    93.0625    73.3984     5.4521    29.0312     2.1577 
  3028.600    83.3750    67.8125     5.9531    25.4219     2.2483 
  3028.800    71.0625    58.5000     7.1680    21.7656     2.3301 
  3029.000    63.5391    49.6875     8.6836    17.8125     2.3867 
  3029.200    63.0430    44.0352    11.2695    10.6875     2.4482 
  3029.400    63.8711    42.3867    14.3750     4.5000     2.5210 
  3029.600    62.5781    42.8564    15.7305     3.0859     2.5671 
  3029.800    61.3103    42.4961    16.2344     3.8008     2.5746 
  3030.000    65.7500    42.8203    18.1797     4.3711     2.5631 
  3030.200    75.5000    45.2344    22.5000     4.8906     2.5604 
  3030.400    86.3750    48.8477    28.9375     6.1562     2.5629 
  3030.600    96.1250    51.9883    36.1250     8.8203     2.5386 
  3030.800   101.3438    53.8594    44.8750    12.3750     2.4268 
  3031.000   103.5820    54.6406    59.3750    18.4375     2.2781 
  3031.200   104.5508    54.8374    87.2500    24.8125     2.1804 
  3031.400   104.1562    54.7639   163.3750    28.0625     2.1235 
  3031.600   103.9844    54.5039   189.3750    28.8477     2.1034 
  3031.800   104.5508    54.0508   110.0000    27.9805     2.0924 
  3032.000   104.9453    53.9844    55.8125    26.4844     2.0887 
  3032.200   104.4297    55.0312    34.7500    25.6055     2.0851 
  3032.400   103.5781    55.1836    19.5625    25.6797     2.0833 
  3032.600   103.4109    54.5000    11.3750    26.3750     2.0827 
  3032.800   103.4922    54.3850     8.2695    27.1562     2.0806 
  3033.000   100.9375    55.3555     6.7344    27.7617     2.0824 
  3033.200    92.5625    58.5469     5.8789    28.4062     2.1008 
  3033.400    79.6250    61.2227     5.4832    29.1445     2.1335 
  3033.600    68.6875    61.4375     5.6562    29.5569     2.1616 
  3033.800    64.8125    60.8516     6.5273    29.5735     2.2007 
  3034.000    68.1250    59.8750     7.7461    29.4102     2.2546 
  3034.200    74.0000    59.2453     8.6953    29.0391     2.2701 
  3034.400    79.5000    60.5078     9.2617    28.3164     2.2424 
  3034.600    84.4648    64.3906     9.3213    27.2656     2.2247 
  3034.800    86.5603    67.7578     9.0742    26.2070     2.2292 
  3035.000    86.2109    67.3906     8.6641    25.4922     2.2357 
  3035.200    86.3281    63.0898     8.1992    25.1377     2.2473 
  3035.400    88.9844    59.5664     7.8672    25.2383     2.2705 
  3035.600    91.2852    58.2148     7.5938    25.6484     2.2895 
  3035.800    92.4141    58.3047     7.5312    26.1055     2.2791 
  3036.000    95.0352    60.1875     7.8086    26.3806     2.2417 
  3036.200    94.5117    62.5859     8.4609    26.0117     2.2191 
  3036.400    89.1875    63.0586     9.4648    25.2148     2.2232 
  3036.600    85.1797    59.1875    11.2852    24.4531     2.2446 
  3036.800    82.3984    53.1875    14.3359    23.7305     2.2781 
  3037.000    79.1133    48.1875    17.0703    23.0703     2.3071 
  3037.200    77.3789    46.2852    19.2852    22.7305     2.3213 
  3037.400    82.6250    47.7422    23.3750    21.8672     2.3331 
  3037.600    93.1875    49.8867    28.0000    21.0156     2.3503 
  3037.800   100.8867    49.9297    31.4648    21.9219     2.3428 
  3038.000   104.2422    48.3125    32.3185    24.1602     2.2554 
  3038.200   106.9766    48.1523    32.3270    25.9922     2.1506 
  3038.400   108.6055    49.2539    32.3516    26.6453     2.0957 
  3038.600   107.1953    49.3398    34.2969    26.7188     2.0826 
  3038.800   105.6328    48.3711    36.6641    27.7109     2.0829 
  3039.000   105.5415    47.4570    38.6250    29.2539     2.0859 
  3039.200   105.3242    47.5469    46.6875    30.1016     2.0850 
  3039.400   105.8047    49.0820    59.0000    30.5469     2.0848 
  3039.600   105.8987    51.7539    82.1875    30.8789     2.0919 
  3039.800   104.9727    53.7891   138.0000    31.0107     2.0989 
  3040.000   104.4895    54.0664   274.0000    30.6367     2.0968 
  3040.200   104.4880    52.9141   423.0000    29.6562     2.0874 
  3040.400   104.5352    51.6016   444.7500    28.0273     2.0865 
  3040.600   104.9648    50.8867   357.0000    27.0195     2.0932 
  3040.800   104.9805    50.4258   202.0000    27.0586     2.0943 
  3041.000   104.2734    49.6680    95.0000    27.5859     2.0908 
  3041.200   103.4883    49.2891    64.1250    27.7070     2.0880 
  3041.400   102.6289    50.1602    53.8125    27.4041     2.0943 
  3041.600   101.7852    51.3484    56.3750    27.5000     2.1049 
  3041.800   101.5081    50.5000    75.7500    27.7690     2.1024 
  3042.000   101.8281    47.0156   161.0000    28.0273     2.0945 
  3042.200   101.7690    46.0061   411.0000    28.5742     2.0955 
  3042.400   101.4976    48.9727   580.9375    29.5586     2.1086 
  3042.600   100.6172    49.9180   609.2896    29.7070     2.1120 
  3042.800    97.8594    48.8633   570.7500    27.9414     2.1064 
  3043.000    95.0781    49.5938   436.0000    25.8633     2.1044 
  3043.200    93.6484    51.1719   287.0000    25.3465     2.1087 
  3043.400    93.0117    50.3438   211.3125    25.0742     2.1109 
  3043.600    92.6758    49.5312   143.9375    24.0703     2.1146 
  3043.800    91.8477    51.0352    95.3125    23.1211     2.1141 
  3044.000    89.8008    52.7734    85.9297    22.9717     2.1078 
  3044.200    88.1758    53.3477    88.3125    23.1426     2.1102 
  3044.400    89.2070    52.2383    79.0625    23.3867     2.1187 
  3044.600    91.2344    49.4258    59.0625    24.5469     2.1214 
  3044.800    91.0000    46.6953    44.5625    26.0352     2.1161 
  3045.000    86.3750    46.4141    39.0611    26.7349     2.1289 
  3045.200    81.1250    46.7229    42.6250    26.5664     2.1562 
  3045.400    76.5000    45.6914    53.9375    24.3789     2.1739 
  3045.600    74.7969    44.3672    66.3750    19.2500     2.2090 
  3045.800    78.7500    44.7617   116.0000    15.5977     2.2751 
  3046.000    84.9375    47.5469   316.0000    15.6406     2.2924 
  3046.200    89.9766    50.5430   538.0000    19.3242     2.2317 
  3046.400    93.5352    50.1328   553.0000    22.3555     2.1748 
  3046.600    95.5195    47.6914   382.0000    23.4141     2.1460 
  3046.800    93.0000    45.6406   163.0000    23.9219     2.1276 
  3047.000    86.5000    45.4570    71.7500    24.4180     2.1203 
  3047.200    82.8359    46.8398    52.5000    24.5894     2.1234 
  3047.400    85.3125    49.3711    46.4514    24.8633     2.1409 
  3047.600    90.8750    51.4414    49.6250    25.6172     2.1540 
  3047.800    94.4922    51.7852    61.3125    25.7605     2.1561 
  3048.000    95.5273    50.0547    74.2500    25.9153     2.1572 
  3048.200    96.0156    48.8043   126.0000    25.9375     2.1552 
  3048.400    96.6094    49.4062   290.0000    25.3203     2.1474 
  3048.600    96.2891    50.7734   485.0000    24.3242     2.1365 
  3048.800    95.2500    51.2119   442.0000    23.3438     2.1370 
  3049.000    95.1875    51.1667   259.0000    22.7695     2.1366 
  3049.200    95.2668    51.2310   141.0000    22.6362     2.1316 
  3049.400    91.7500    50.7461    94.8125    22.9375     2.1369 
  3049.600    84.8125    49.3125    62.8125    23.4844     2.1523 
  3049.800    78.5000    48.5474    48.1875    24.1875     2.1677 
  3050.000    76.0117    49.9336    44.6250    25.1680     2.1723 
  3050.200    81.8750    50.8984    48.7500    26.2227     2.1610 
  3050.400    90.7500    50.3359    55.9375    26.6560     2.1518 
  3050.600    94.9922    50.7656    73.0000    26.6570     2.1595 
  3050.800    96.8086    51.8906   116.8750    26.8083     2.1659 
  3051.000    98.4102    51.2422   199.0000    26.2812     2.1585 
  3051.200    99.6764    48.6904   336.0654    25.5586     2.1489 
  3051.400    99.8789    47.3281   301.0000    25.9922     2.1491 
  3051.600    98.9180    46.8906   173.0000    26.4109     2.1541 
  3051.800    97.1992    46.6587   104.2500    26.3735     2.1547 
  3052.000    95.3125    46.8633    67.8750    25.9805     2.1582 
  3052.200    94.3193    48.2500    54.2500    25.4453     2.1708 
  3052.400    95.0391    51.2227    46.0625    24.4492     2.1820 
  3052.600    96.5156    53.2109    37.3125    23.5891     2.1771 
  3052.800    96.9946    52.7305    31.6602    23.9414     2.1637 
  3053.000    96.5586    52.9492    31.1016    25.2070     2.1513 
  3053.200    95.9141    53.6445    38.1250    26.3438     2.1458 
  3053.400    93.9844    52.8125    44.6875    26.4180     2.1482 
  3053.600    86.6250    50.8477    53.3125    25.7734     2.1482 
  3053.800    74.3125    48.0859    76.0000    25.3516     2.1366 
  3054.000    67.9570    46.4033   171.0000    24.6406     2.1303 
  3054.200    73.8125    47.4531   317.0000    23.5938     2.1271 
  3054.400    86.6875    49.6992   427.0000    24.0156     2.1154 
  3054.600    96.0000    50.1077   464.2500    25.8125     2.1057 
  3054.800    98.6846    49.9929   455.7500    26.4172     2.1117 
  3055.000    96.9492    50.7305   353.0000    25.8984     2.1311 
  3055.200    95.5627    52.5000   173.0000    25.3164     2.1330 
  3055.400    96.3086    53.3728    85.6875    25.0076     2.1321 
  3055.600    97.1406    53.0039    59.8750    24.7109     2.1408 
  3055.800    95.9922    51.2500    53.9609    24.2617     2.1506 
  3056.000    91.6875    48.3789    49.5625    23.3828     2.1763 
  3056.200    82.6875    45.1094    47.2231    20.5742     2.2368 
  3056.400    70.3750    42.7344    52.8125    14.8750     2.3303 
  3056.600    58.4375    41.7344    64.3750     8.6250     2.4263 
  3056.800    52.5586    40.3828    85.0000     4.3789     2.5081 
  3057.000    53.0742    38.6719    88.1875     4.0312     2.5393 
  3057.200    55.8594    38.1641    64.4375     6.0859     2.5017 
  3057.400    59.8125    39.5508    45.6250     8.6211     2.4402 
  3057.600    65.0000    42.5703    31.8125    12.8125     2.3850 
  3057.800    73.3125    47.0000    22.9375    19.3125     2.2734 
  3058.000    84.6875    51.3203    17.8125    26.3750     2.1340 
  3058.200    95.3125    53.5469    13.9453    30.5898     2.0547 
  3058.400   100.6484    54.7930    11.4766    29.7031     2.0642 
  3058.600   102.0586    57.1367     9.9336    28.6218     2.0861 
  3058.800   101.8398    60.0469     8.8398    30.1133     2.0952 
  3059.000    99.7383    62.5703     7.8164    31.6797     2.1038 
  3059.200    96.7930    63.8633     7.2888    32.0066     2.1176 
  3059.400    95.9604    62.7031     7.4414    31.7227     2.1382 
  3059.600    95.8398    57.3125     8.6914    30.9570     2.1653 
  3059.800    89.5000    51.6250    10.2461    29.5234     2.1762 
  3060.000    78.0625    47.7148    10.8945    27.6055     2.1826 
  3060.200    68.1875    46.1445    10.7031    24.6953     2.2327 
  3060.400    64.8984    50.5625    10.1094    21.8828     2.3286 
  3060.600    70.1875    60.0625     9.4336    22.0391     2.3796 
  3060.800    80.1875    67.2500     8.8516    22.4980     2.3628 
  3061.000    85.3945    67.0234     8.7449    21.0664     2.3369 
  3061.200    85.2461    64.7227     9.0508    21.2812     2.3239 
  3061.400    87.6836    61.8906     9.4961    24.5273     2.2671 
