   DEPTH 	DT 	   GR 	      ILD 	NPHI 	    RHOB
  3001.400    77.2500    81.4180     2.9746    22.2031     2.5193 
  3001.600    83.0625    81.7227     3.2578    24.0508     2.4915 
  3001.800    88.8125    80.6953     3.5938    25.6914     2.4653 
  3002.000    91.8867    78.1250     4.0391    26.5859     2.4446 
  3002.200    92.9644    73.1250     4.6445    26.8476     2.4160 
  3002.400    92.7500    68.3086     5.4453    26.4609     2.3713 
  3002.600    93.2812    66.3828     6.0273    25.6501     2.3360 
  3002.800    94.5273    66.8164     6.1353    25.7461     2.3210 
  3003.000    94.5781    65.9883     5.9375    26.5195     2.3078 
  3003.200    93.0430    61.8125     5.5430    26.8477     2.2955 
  3003.400    91.0078    56.6875     5.1016    26.3047     2.2905 
  3003.600    89.9727    52.8398     4.6641    25.5273     2.2934 
  3003.800    89.9026    50.7461     4.3242    24.6758     2.3045 
  3004.000    89.1367    50.7891     4.1348    23.7578     2.3276 
  3004.200    86.1562    53.3047     4.0427    23.3910     2.3562 
  3004.400    81.7500    58.2500     4.0664    23.9453     2.3811 
  3004.600    78.7734    63.5625     4.2617    25.3047     2.3931 
  3004.800    78.5625    68.1875     4.6328    26.5273     2.3890 
  3005.000    81.6328    71.5781     5.2227    26.8755     2.3805 
  3005.200    86.3594    71.2930     6.1328    26.4141     2.3740 
  3005.400    90.0234    68.9766     6.9297    25.4492     2.3552 
  3005.600    92.8242    70.6289     7.0664    24.1094     2.3201 
  3005.800    94.2812    77.9375     6.7188    22.8203     2.2894 
  3006.000    92.9805    84.4570     6.5132    22.6172     2.2881 
  3006.200    90.1172    83.5781     6.8750    23.9062     2.3071 
  3006.400    88.4375    75.1875     8.2773    26.1719     2.3323 
  3006.600    89.5898    67.6094     9.7344    26.6836     2.3550 
  3006.800    91.4766    66.4492    10.5859    24.4727     2.3745 
  3007.000    90.9688    68.2852    11.2188    22.6484     2.3870 
  3007.200    87.5039    66.0000    11.5168    23.6172     2.3665 
  3007.400    84.3203    61.1250    11.0469    25.0508     2.3198 
  3007.600    85.6211    58.6719     9.6133    25.3359     2.2786 
  3007.800    91.3125    58.3398     7.7148    24.6094     2.2526 
  3008.000    95.3125    57.0781     5.7148    24.2891     2.2387 
  3008.200    97.4883    55.1836     4.2578    24.6953     2.2322 
  3008.400    98.4971    52.5898     3.6250    25.2852     2.2368 
  3008.600    97.3359    49.8516     3.3047    25.4595     2.2661 
  3008.800    92.6875    47.9922     3.1169    24.9609     2.3208 
  3009.000    86.1875    46.4219     3.0503    23.5508     2.3743 
  3009.200    80.8750    45.2148     3.0402    21.6914     2.3977 
  3009.400    77.5117    45.7734     3.0399    20.0312     2.4155 
  3009.600    76.7812    47.8125     3.0298    18.5469     2.4583 
  3009.800    77.0273    49.3633     2.9863    18.5000     2.5081 
  3010.000    76.6289    50.6367     2.9067    20.4766     2.5244 
  3010.200    78.0234    53.0664     2.8259    23.0742     2.5173 
  3010.400    82.1719    57.9375     2.8469    24.7109     2.5027 
  3010.600    85.0820    64.2500     3.1133    25.3521     2.4851 
  3010.800    85.7744    71.8750     3.5820    25.2070     2.4634 
  3011.000    85.4766    79.8125     4.0820    24.4531     2.4409 
