   DEPTH 	DT 	   GR	      ILD       NPHI 	   RHOB	
  3012.800    78.2188    51.5039     3.1098   -99999.0     2.5597 
  3013.000    78.7087    51.8369     3.1178   -99999.0     2.5613 
  3013.200    78.7231    51.9712     3.1289   -99999.0     2.5669 
  3013.400    78.2578    51.9233     3.1284   -99999.0     2.5698 
  3013.600    77.6797    51.0977     3.1011   -99999.0     2.5710 
  3013.800    77.4531    49.3281     3.0586   -99999.0     2.5767 
  3014.000    77.7031    47.6406     3.0154   -99999.0     2.5869 
  3014.200    78.2148    47.4688     2.9792   -99999.0     2.5956 
  3014.400    78.6123    48.4883     2.9438   -99999.0     2.5977 
  3014.600    78.6988    49.5625     2.8984   -99999.0     2.5919 
  3014.800    78.5403    49.8789     2.8384   -99999.0     2.5797 
  3015.000    78.4692    49.2305     2.7729   -99999.0     2.5750 
  3015.200    78.7148    48.4414     2.7168   -99999.0     2.5837 
  3015.400    79.2617    48.5000     2.6838   -99999.0     2.5910 
  3015.600    79.7578    49.2656     2.6764   -99999.0     2.5866 
  3015.800    79.9185    50.1094     2.6650   -99999.0     2.5806 
  3016.000    79.9375    51.4648     2.6189   -99999.0     2.5808 
  3016.200    80.5195    53.9414     2.5256   -99999.0     2.5832 
  3016.400    81.8320    56.6680     2.4231   -99999.0     2.5803 
  3016.600    83.3633    58.8633     2.3499   -99999.0     2.5721 
  3016.800    84.0955    59.9570     2.3196   -99999.0     2.5681 
  3017.000    83.8516    59.9766     2.2976   -99999.0     2.5731 
  3017.200    83.2695    59.4531     2.2688   -99999.0     2.5809 
  3017.400    83.0264    58.9492     2.2705   -99999.0     2.5855 
  3017.600    82.8438    57.6680     2.3552   -99999.0     2.5870 
  3017.800    82.2148    55.1211     2.5342   -99999.0     2.5861 
  3018.000    81.1406    52.8398     2.8047   -99999.0     2.5808 
  3018.200    80.0273    52.1594     3.1250   -99999.0     2.5704 
  3018.400    79.1836    52.0981     3.3999   -99999.0     2.5627 
  3018.600    78.8806    52.0234     3.5688   -99999.0     2.5655 
  3018.800    79.2422    52.5078     3.6768   -99999.0     2.5728 
  3019.000    79.8242    53.3203     3.7935   -99999.0     2.5744 
  3019.200    80.0859    53.2109     3.8978   -99999.0     2.5725 
  3019.400    79.6016    51.1523     3.8777   -99999.0     2.5717 
  3019.600    78.6406    48.4336     3.7075   -99999.0     2.5712 
  3019.800    77.6602    46.8203     3.4648   -99999.0     2.5688 
  3020.000    77.3542    47.7930     3.2683   -99999.0     2.5630 
  3020.200    77.8555    50.0586     3.1465   -99999.0     2.5591 
  3020.400    78.7422    51.6094     3.0737   -99999.0     2.5582 
  3020.600    79.3594    51.2930     3.0022   -99999.0     2.5571 
  3020.800    79.5945    50.3203     2.8962   -99999.0     2.5568 
  3021.000    79.8906    50.1799     2.7588   -99999.0     2.5593 
  3021.200    80.6484    51.3398     2.6221   -99999.0     2.5644 
  3021.400    81.7500    52.9180     2.5232   -99999.0     2.5705 
  3021.600    82.6836    54.0938     2.4573   -99999.0     2.5759 
  3021.800    83.0691    54.7339     2.4062   -99999.0     2.5757 
  3022.000    82.8867    54.8164     2.3713   -99999.0     2.5688 
  3022.200    82.3828    53.8750     2.3721   -99999.0     2.5602 
  3022.400    81.5352    51.0625     2.4199   -99999.0     2.5511 
