   DEPTH	DT	   GR  	      ILD 	NPHI 	    RHOB
  2993.800    97.0259    50.8359    16.1758    22.2148     2.1679 
  2994.000    96.1641    55.0000    13.6445    21.5664     2.1809 
  2994.200    94.7148    60.0000    12.2344    20.8320     2.2087 
  2994.400    94.3203    64.6641    10.9297    20.8047     2.2302 
  2994.600    94.2107    66.4609     9.7227    21.5000     2.2561 
  2994.800    95.3477    63.9531     9.4058    23.1250     2.2708 
  2995.000    98.0391    57.0000    11.1836    23.7891     2.2158 
  2995.200    99.5664    53.3984    16.0625    22.7930     2.1616 
  2995.400    99.5000    52.6562    29.8750    22.3757     2.1463 
  2995.600    99.3623    52.6023    64.6875    23.0195     2.1417 
  2995.800    99.5208    53.0781    94.1875    23.6523     2.1305 
  2996.000   100.8008    55.4023    61.4375    23.8362     2.1373 
  2996.200   103.2383    58.9023    25.1875    24.4023     2.1721 
  2996.400   102.1914    60.9883    16.1875    25.0774     2.2244 
  2996.600    96.3125    62.9727    13.4453    24.6367     2.2683 
  2996.800    88.5000    64.6992    11.9141    23.1406     2.2762 
  2997.000    83.6355    64.6367    10.2461    22.3711     2.2665 
  2997.200    88.8125    62.1250     9.2227    23.5273     2.2715 
  2997.400    98.8125    57.9805    10.0781    25.5664     2.2439 
  2997.600   101.3555    55.8281    12.5156    25.8750     2.1780 
  2997.800    99.8789    55.7070    15.3711    24.8828     2.1492 
  2998.000    96.4336    56.1914    21.2500    24.5627     2.1597 
  2998.200    95.0039    55.8945    28.7500    25.0293     2.1785 
  2998.400    94.8389    55.0156    36.9375    24.6133     2.1803 
  2998.600    94.9221    54.2734    53.5000    23.3281     2.1771 
  2998.800    95.2031    53.1523   150.0000    22.3281     2.1853 
  2999.000    95.5181    50.7109 479232.000    21.5352     2.1862 
  2999.200    95.4958    49.5430 1000000.00    21.1375     2.1687 
  2999.400    95.1919    49.0960 1000000.00    21.2136     2.1621 
  2999.600    95.0532    49.5586 1000000.00    21.2053     2.1694 
  2999.800    95.1433    50.4336 1000000.00    20.9375     2.1688 
  3000.000    95.3386    49.3516 1000000.00    20.8582     2.1647 
  3000.200    95.4328    49.2070 1000000.00    21.1250     2.1618 
  3000.400    95.3523    50.0430 1000000.00    21.6523     2.1595 
  3000.600    94.9883    49.6289 1000000.00    22.0391     2.1660 
  3000.800    94.3164    48.9609 1000000.00    21.6055     2.1760 
  3001.000    93.7812    49.0117 1000000.00    20.9609     2.1919 
  3001.200    93.3242    50.6953 86016.0000    20.9194     2.2074 
  3001.400    92.7461    52.8008   185.0000    21.7969     2.2245 
  3001.600    92.3359    53.8320   109.9375    22.4338     2.2295 
  3001.800    92.1003    54.1938    89.1875    22.1992     2.2126 
  3002.000    91.9838    53.8625    98.0000    21.8472     2.1988 
  3002.200    92.0432    53.7251   141.0000    21.8776     2.2021 
  3002.400    92.4688    53.6777   771.0000    21.6055     2.2035 
  3002.600    93.1055    52.7656 1000000.00    21.1130     2.1991 
  3002.800    93.3447    51.8752 1000000.00    21.0579     2.2015 
  3003.000    93.0898    52.3320 1000000.00    21.4453     2.2096 
  3003.200    92.4841    54.1523 962560.000    21.8582     2.2138 
  3003.400    92.3647    54.7969   188.0000    21.9382     2.2094 
  3003.600    92.6248    53.1211    55.2500    21.8762     2.2064 
  3003.800    92.6255    51.1445    43.0000    21.8301     2.2067 
  3004.000    90.5391    52.0195    30.8750    21.9133     2.1996 
  3004.200    87.1680    55.2266    19.7500    21.9616     2.1940 
